filename,person,audio,noise,snr,provider,text,status,transcription_time
p3_3_traffic_10dB.wav,p3,3,traffic,10dB,amazon,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,8.27
p3_3_warehouse_0dB.wav,p3,3,warehouse,0dB,amazon,crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo X.,success,7.55
p3_3_warehouse_5dB.wav,p3,3,warehouse,5dB,amazon,crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo X G Ping.,success,8.02
p3_3_warehouse_10dB.wav,p3,3,warehouse,10dB,amazon,crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,9.89
p3_4_cafe_0dB.wav,p3,4,cafe,0dB,amazon,genera una proforma para Andina incluye dos laptops por i 73 impresoras multifunción.,success,8.98
p3_4_cafe_5dB.wav,p3,4,cafe,5dB,amazon,genera una proforma para Andina incluye dos laptops Core I73 impresoras multifunción.,success,8.39
p3_4_cafe_10dB.wav,p3,4,cafe,10dB,amazon,genera una proforma para Andina incluye dos laptops core I73 impresoras multifunción.,success,9.67
p3_4_clean.wav,p3,4,clean,,amazon,Genera una proforma para Andina Corp incluye dos laptops I73 impresoras multifunción,success,8.34
p3_4_traffic_0dB.wav,p3,4,traffic,0dB,amazon,genera una proforma para Andina C incluye dos laptops por I73 impresoras multifunción.,success,9.51
p3_4_traffic_5dB.wav,p3,4,traffic,5dB,amazon,genera una proforma para Andina incluye dos laptops Core I73 impresoras multifunción.,success,9.61
p3_4_traffic_10dB.wav,p3,4,traffic,10dB,amazon,Genera una proforma para Andina incluye dos laptops core I73 impresoras multifunción.,success,8.84
p3_4_warehouse_0dB.wav,p3,4,warehouse,0dB,amazon,genera una proposta. para Andina incluye dos laptops. 73 impresores. qué solución.,success,8.84
p3_4_warehouse_5dB.wav,p3,4,warehouse,5dB,amazon,genera una proforma para Andina C incluye dos laptops. Core I73 impresoras multifunción.,success,9.19
p3_4_warehouse_10dB.wav,p3,4,warehouse,10dB,amazon,genera una proforma para Andina Cord incluye dos laptops I73 impresoras multifunción.,success,9.72
p3_5_cafe_0dB.wav,p3,5,cafe,0dB,amazon,busca la última factura del cliente Velasco y asociado y reenvíala a su correo.,success,8.57
p3_5_cafe_5dB.wav,p3,5,cafe,5dB,amazon,busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,7.72
p3_5_cafe_10dB.wav,p3,5,cafe,10dB,amazon,busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,8.83
p3_5_clean.wav,p3,5,clean,,amazon,Busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,8.44
p3_5_traffic_0dB.wav,p3,5,traffic,0dB,amazon,busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,10.27
p3_5_traffic_5dB.wav,p3,5,traffic,5dB,amazon,busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,8.90
p3_5_traffic_10dB.wav,p3,5,traffic,10dB,amazon,busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,8.85
p3_5_warehouse_0dB.wav,p3,5,warehouse,0dB,amazon,la última. del cliente Velasco y asociado que reenvíala a su correo.,success,10.64
p3_5_warehouse_5dB.wav,p3,5,warehouse,5dB,amazon,busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,11.86
p3_5_warehouse_10dB.wav,p3,5,warehouse,10dB,amazon,busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,8.17
p3_6_cafe_0dB.wav,p3,6,cafe,0dB,amazon,genera la factura del pedido de compra 852025.,success,8.86
p3_6_cafe_5dB.wav,p3,6,cafe,5dB,amazon,Genera la factura del pedido de compra 852025.,success,9.52
p3_6_cafe_10dB.wav,p3,6,cafe,10dB,amazon,Genera la factura del pedido de compra 852025.,success,9.52
p3_6_clean.wav,p3,6,clean,,amazon,Genera la factura del pedido de compra 852025.,success,10.09
p3_6_traffic_0dB.wav,p3,6,traffic,0dB,amazon,genera la factura del pedido de compra 852025.,success,7.25
p3_6_traffic_5dB.wav,p3,6,traffic,5dB,amazon,Genera la factura del pedido de compra 852025.,success,10.50
p3_6_traffic_10dB.wav,p3,6,traffic,10dB,amazon,Genera la factura del pedido de compra 852025.,success,7.95
p3_6_warehouse_0dB.wav,p3,6,warehouse,0dB,amazon,que mira la factura. pedido de compra 85. 125.,success,8.02
p3_6_warehouse_5dB.wav,p3,6,warehouse,5dB,amazon,genera la factura del pedido de compra 852025.,success,8.56
p3_6_warehouse_10dB.wav,p3,6,warehouse,10dB,amazon,Genera la factura del pedido de compra 852025.,success,7.26
p3_7_cafe_0dB.wav,p3,7,cafe,0dB,amazon,verifica si la factura F A 409516 de hierro del Pacífico ya está pagada.,success,8.65
p3_7_cafe_5dB.wav,p3,7,cafe,5dB,amazon,verifica si la factura FA409516 de Hierro del Pacífico ya está pagada.,success,8.53
p3_7_cafe_10dB.wav,p3,7,cafe,10dB,amazon,Verifica si la factura FA409516 de Hierro del Pacífico ya está pagada.,success,11.10
p3_7_clean.wav,p3,7,clean,,amazon,Verifica si la factura FA409516 de Hierro del Pacífico ya está pagada.,success,8.48
p3_7_traffic_0dB.wav,p3,7,traffic,0dB,amazon,verifica si la factura FA409516 de Hierro del Pacífico ya está pagada.,success,11.46
p3_7_traffic_5dB.wav,p3,7,traffic,5dB,amazon,Verifica si la factura FA409516 de Hierro del Pacífico ya está pagada.,success,9.04
p3_7_traffic_10dB.wav,p3,7,traffic,10dB,amazon,Verifica si la factura FA409516 de Hierro del Pacífico ya está pagada.,success,9.50
p3_7_warehouse_0dB.wav,p3,7,warehouse,0dB,amazon,verifica si la factura FA409516 de Hierro del Pacífico ya está pagada.,success,11.07
p3_7_warehouse_5dB.wav,p3,7,warehouse,5dB,amazon,Verifica si la factura FA409516 de Hierro del Pacífico ya está pagada.,success,10.55
p3_7_warehouse_10dB.wav,p3,7,warehouse,10dB,amazon,Verifica si la factura FA409516 de Hierro del Pacífico ya está pagada.,success,8.31
p3_8_cafe_0dB.wav,p3,8,cafe,0dB,amazon,cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil.,success,10.07
p3_8_cafe_5dB.wav,p3,8,cafe,5dB,amazon,cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil.,success,9.66
p3_8_cafe_10dB.wav,p3,8,cafe,10dB,amazon,cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil.,success,9.49
p3_8_clean.wav,p3,8,clean,,amazon,Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil.,success,8.72
p3_8_traffic_0dB.wav,p3,8,traffic,0dB,amazon,cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil.,success,7.98
p3_8_traffic_5dB.wav,p3,8,traffic,5dB,amazon,cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil.,success,9.69
p3_8_traffic_10dB.wav,p3,8,traffic,10dB,amazon,cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil.,success,9.35
p3_8_warehouse_0dB.wav,p3,8,warehouse,0dB,amazon,cuántas sillas económicas de oficina tenemos en la bodega de Guayaquil.,success,9.87
p3_8_warehouse_5dB.wav,p3,8,warehouse,5dB,amazon,cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil.,success,11.37
p3_8_warehouse_10dB.wav,p3,8,warehouse,10dB,amazon,cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil.,success,13.19
p3_9_cafe_0dB.wav,p3,9,cafe,0dB,amazon,registra el ingreso de 50 resmas de papel cuatro el proveedor papel mundo.,success,9.65
p3_9_cafe_5dB.wav,p3,9,cafe,5dB,amazon,registra el ingreso de 50 resmas de papel a cuatro del proveedor Papel mundo.,success,9.82
p3_9_cafe_10dB.wav,p3,9,cafe,10dB,amazon,registra el ingreso de 50 resmas de papel a cuatro del proveedor Pel mundo.,success,11.04
p3_9_clean.wav,p3,9,clean,,amazon,Registra el ingreso de 50 resmas de papel A4 del proveedor Pel mundo.,success,11.93
p3_9_traffic_0dB.wav,p3,9,traffic,0dB,amazon,registro. de 50 resmas de papel a cuatro del proveedor Pel mundo.,success,11.08
p3_9_traffic_5dB.wav,p3,9,traffic,5dB,amazon,Registra el ingreso de 50 resmas de papel A cuatro del proveedor Pel mundo,success,14.88
p3_9_traffic_10dB.wav,p3,9,traffic,10dB,amazon,Registra el ingreso de 50 resmas de papel A4 del proveedor Pel mundo,success,9.04
p3_9_warehouse_0dB.wav,p3,9,warehouse,0dB,amazon,registra el ingreso de 50 resmas de papel a cuatro del proveedor Pón Mundo.,success,11.25
p3_9_warehouse_5dB.wav,p3,9,warehouse,5dB,amazon,registra el ingreso de 50 resmas de papel a cuatro del proveedor Papel mundo.,success,9.72
p3_9_warehouse_10dB.wav,p3,9,warehouse,10dB,amazon,registra el ingreso de 50 resmas de papel a cuatro del proveedor Pel mundo.,success,11.52
p3_10_cafe_0dB.wav,p3,10,cafe,0dB,amazon,Dame el stock actual de discos duros de un terabyte de la marca Dura Disco.,success,9.67
p3_10_cafe_5dB.wav,p3,10,cafe,5dB,amazon,Dame el stock actual de discos duros de un terabyte de la marca Dura Disco.,success,8.85
p3_10_cafe_10dB.wav,p3,10,cafe,10dB,amazon,Dame el stock actual de discos duros de un terabyte de la marca Dura Disco.,success,8.78
p3_10_clean.wav,p3,10,clean,,amazon,Dame el stock actual de discos duros de un terabyte de la marca Dura Disco.,success,10.15
p3_10_traffic_0dB.wav,p3,10,traffic,0dB,amazon,Dame el stock actual de discos duros de un terabyte de la marca Dura Disco.,success,11.86
p3_10_traffic_5dB.wav,p3,10,traffic,5dB,amazon,Dame el stock actual de discos duros de un terabyte de la marca Dura Disco.,success,11.06
p3_10_traffic_10dB.wav,p3,10,traffic,10dB,amazon,Dame el stock actual de discos duros de un terabyte de la marca Dura Disco.,success,10.26
p3_10_warehouse_0dB.wav,p3,10,warehouse,0dB,amazon,Dame el stock actual de disco duro de un terabyte de la marca dura.,success,11.51
p3_10_warehouse_5dB.wav,p3,10,warehouse,5dB,amazon,Dame el stock actual de disco duro de un terabyte de la marca Dura Disco.,success,11.81
p3_10_warehouse_10dB.wav,p3,10,warehouse,10dB,amazon,Dame el stock actual de discos duros de un terabyte de la marca Dura Disco.,success,10.20
p3_11_cafe_0dB.wav,p3,11,cafe,0dB,amazon,Muéstrame el historial de compras del cliente Eduardo Toroso durante los últimos seis meses.,success,11.93
p3_11_cafe_5dB.wav,p3,11,cafe,5dB,amazon,Muéstrame el historial de compras del cliente Eduardo Trozo durante los últimos seis meses.,success,9.87
p3_11_cafe_10dB.wav,p3,11,cafe,10dB,amazon,Muéstrame el historial de compras del cliente Eduardo Trozo durante los últimos seis meses.,success,11.19
p3_11_clean.wav,p3,11,clean,,amazon,Muéstrame el historial de compras del cliente Eduardo Toso durante los últimos seis meses.,success,16.23
p3_11_traffic_0dB.wav,p3,11,traffic,0dB,amazon,Muéstrame el historial de compras del cliente Eduardo de Rosso durante los últimos seis meses.,success,11.38
p3_11_traffic_5dB.wav,p3,11,traffic,5dB,amazon,Muéstrame el historial de compras del cliente Eduardo de Rosso durante los últimos seis meses.,success,14.46
p3_11_traffic_10dB.wav,p3,11,traffic,10dB,amazon,Muéstrame el historial de compras del cliente Eduardo Trozo durante los últimos seis meses.,success,17.57
p3_11_warehouse_0dB.wav,p3,11,warehouse,0dB,amazon,muéstrame el historial de compras del cliente Eduardo Drocho durante los últimos. M.,success,12.08
p3_11_warehouse_5dB.wav,p3,11,warehouse,5dB,amazon,Muéstrame el historial de compras del cliente Eduardo de Roto durante los últimos seis meses.,success,12.45
p3_11_warehouse_10dB.wav,p3,11,warehouse,10dB,amazon,Muéstrame el historial de compras del cliente Eduardo Trozo durante los últimos seis meses.,success,11.36
p3_12_cafe_0dB.wav,p3,12,cafe,0dB,amazon,crea un nuevo cliente con el nombre Julián Antonio Pérez y Ruth 0922078366001.,success,11.43
p3_12_cafe_5dB.wav,p3,12,cafe,5dB,amazon,Crea un nuevo cliente con el nombre Julián Antonio Pérez y R0922078366001.,success,14.47
p3_12_cafe_10dB.wav,p3,12,cafe,10dB,amazon,Crea un nuevo cliente con el nombre Julián Antonio Pérez y R0922078366001.,success,14.19
p3_12_clean.wav,p3,12,clean,,amazon,Crea un nuevo cliente con el nombre Julián Antonio Pérez y RC 0922078366001.,success,14.65
p3_12_traffic_0dB.wav,p3,12,traffic,0dB,amazon,crea un nuevo cliente con el nombre Julián Antonio Pérez y R0922078366001.,success,10.88
p3_12_traffic_5dB.wav,p3,12,traffic,5dB,amazon,Crea un nuevo cliente con el nombre Julián Antonio Pérez y R0922078366001.,success,16.33
p3_12_traffic_10dB.wav,p3,12,traffic,10dB,amazon,Crea un nuevo cliente con el nombre Julián Antonio Pérez y RC 0922078366001.,success,17.41
p3_12_warehouse_0dB.wav,p3,12,warehouse,0dB,amazon,crea un nuevo cliente con el nombre Julián Antonio Pérez y R09220783660. uno.,success,9.61
p3_12_warehouse_5dB.wav,p3,12,warehouse,5dB,amazon,Crea un nuevo cliente con el nombre Julián Antonio Pérez y R0922078366001.,success,9.44
p3_12_warehouse_10dB.wav,p3,12,warehouse,10dB,amazon,Crea un nuevo cliente con el nombre Julián Antonio Pérez y R0922078366001.,success,20.43
p3_13_cafe_0dB.wav,p3,13,cafe,0dB,amazon,es el número de teléfono principal de la empresa Tulces Ideas.,success,11.62
p3_13_cafe_5dB.wav,p3,13,cafe,5dB,amazon,cuál es el número de teléfono principal de la empresa Dulces Ideas.,success,12.63
p3_13_cafe_10dB.wav,p3,13,cafe,10dB,amazon,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas.,success,16.78
p3_13_clean.wav,p3,13,clean,,amazon,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas.,success,10.48
p3_13_traffic_0dB.wav,p3,13,traffic,0dB,amazon,cuál es el número de teléfono principal de la empresa Dulces Ideas.,success,16.42
p3_13_traffic_5dB.wav,p3,13,traffic,5dB,amazon,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas.,success,12.79
p3_13_traffic_10dB.wav,p3,13,traffic,10dB,amazon,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas.,success,12.21
p3_13_warehouse_0dB.wav,p3,13,warehouse,0dB,amazon,¿Cuál es el número de teléfono principal de la empresa Tulces Ideas.,success,11.35
p3_13_warehouse_5dB.wav,p3,13,warehouse,5dB,amazon,Cuál es el número de teléfono principal de la empresa Dulces Ideas.,success,14.02
p3_13_warehouse_10dB.wav,p3,13,warehouse,10dB,amazon,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas.,success,16.29
p3_14_cafe_0dB.wav,p3,14,cafe,0dB,amazon,genera el reporte de ventas del vendedor Daniel Góes para el mes de agosto.,success,9.94
p3_14_cafe_5dB.wav,p3,14,cafe,5dB,amazon,genera el reporte de ventas del vendedor Daniel Gó para el mes de agosto.,success,13.33
p3_14_cafe_10dB.wav,p3,14,cafe,10dB,amazon,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto.,success,12.44
p3_14_clean.wav,p3,14,clean,,amazon,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto,success,11.31
p3_14_traffic_0dB.wav,p3,14,traffic,0dB,amazon,genera el reporte de ventas del vendedor Daniel Góes para el mes de agosto.,success,7.56
p3_14_traffic_5dB.wav,p3,14,traffic,5dB,amazon,genera el reporte de ventas del vendedor Daniel Góes para el mes de agosto.,success,19.44
p3_14_traffic_10dB.wav,p3,14,traffic,10dB,amazon,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto.,success,12.95
p3_14_warehouse_0dB.wav,p3,14,warehouse,0dB,amazon,genera el reporte de ventas del vendedor Daniel Góes para el mes de agosto.,success,10.01
p3_14_warehouse_5dB.wav,p3,14,warehouse,5dB,amazon,genera el reporte de ventas del vendedor Daniel Góes para el mes de agosto.,success,14.24
p3_14_warehouse_10dB.wav,p3,14,warehouse,10dB,amazon,genera el reporte de ventas del vendedor Daniel Gó para el mes de agosto.,success,11.70
p3_15_cafe_0dB.wav,p3,15,cafe,0dB,amazon,cuál fue nuestro producto más vendido durante el último trimestre.,success,10.58
p3_15_cafe_5dB.wav,p3,15,cafe,5dB,amazon,cuál fue nuestro producto más vendido durante el último trimestre.,success,17.48
p3_15_cafe_10dB.wav,p3,15,cafe,10dB,amazon,cuál fue nuestro producto más vendido durante el último trimestre.,success,11.15
p3_15_clean.wav,p3,15,clean,,amazon,Cuál fue nuestro producto más vendido durante el último trimestre.,success,14.35
p3_15_traffic_0dB.wav,p3,15,traffic,0dB,amazon,cuál fue nuestro producto más vendido durante el último trimestre.,success,14.95
p3_15_traffic_5dB.wav,p3,15,traffic,5dB,amazon,cuál fue nuestro producto más vendido durante el último trimestre.,success,13.92
p3_15_traffic_10dB.wav,p3,15,traffic,10dB,amazon,cuál fue nuestro producto más vendido durante el último trimestre.,success,12.80
p3_15_warehouse_0dB.wav,p3,15,warehouse,0dB,amazon,cuál fue nuestro producto más vendido durante el último trimestre.,success,8.24
p3_15_warehouse_5dB.wav,p3,15,warehouse,5dB,amazon,cuál fue nuestro producto más vendido durante el último trimestre.,success,11.03
p3_15_warehouse_10dB.wav,p3,15,warehouse,10dB,amazon,cuál fue nuestro producto más vendido durante el último trimestre.,success,10.29
