filename,person,audio,noise,snr,provider,text,status,transcription_time
p1_2_warehouse_0dB.wav,p1,2,warehouse,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a TecnoSys.,success,1.54
p1_2_warehouse_5dB.wav,p1,2,warehouse,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a TecnoSys.,success,1.55
p1_2_warehouse_10dB.wav,p1,2,warehouse,10dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a TecnoSys.,success,1.62
p1_3_cafe_0dB.wav,p1,3,cafe,0dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.31
p1_3_cafe_5dB.wav,p1,3,cafe,5dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.39
p1_3_cafe_10dB.wav,p1,3,cafe,10dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.31
p1_3_clean.wav,p1,3,clean,,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.35
p1_3_traffic_0dB.wav,p1,3,traffic,0dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.34
p1_3_traffic_5dB.wav,p1,3,traffic,5dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.32
p1_3_traffic_10dB.wav,p1,3,traffic,10dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.49
p1_3_warehouse_0dB.wav,p1,3,warehouse,0dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.35
p1_3_warehouse_5dB.wav,p1,3,warehouse,5dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.32
p1_3_warehouse_10dB.wav,p1,3,warehouse,10dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.42
p1_4_cafe_0dB.wav,p1,4,cafe,0dB,custom,"Genera una proforma para Andina Core, incluye dos laptops Core i7 y tres impresoras multifunción.",success,1.42
p1_4_cafe_5dB.wav,p1,4,cafe,5dB,custom,Genera una proforma para Andina Corp. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,1.41
p1_4_cafe_10dB.wav,p1,4,cafe,10dB,custom,Genera una proforma para Andina Corp. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,1.42
p1_4_clean.wav,p1,4,clean,,custom,Genera una proforma para Andina Corp. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,1.40
p1_4_traffic_0dB.wav,p1,4,traffic,0dB,custom,Genera una proforma para Andina Core. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,1.38
p1_4_traffic_5dB.wav,p1,4,traffic,5dB,custom,Genera una proforma para AndinaCorp. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,1.37
p1_4_traffic_10dB.wav,p1,4,traffic,10dB,custom,Genera una proforma para Andina Corp. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,1.39
p1_4_warehouse_0dB.wav,p1,4,warehouse,0dB,custom,Genera una plataforma para AndinaCore. Incluye dos laptops Core i7 y tres impresoras multifunciones.,success,1.42
p1_4_warehouse_5dB.wav,p1,4,warehouse,5dB,custom,Genera una proforma para Andina Core. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,1.50
p1_4_warehouse_10dB.wav,p1,4,warehouse,10dB,custom,Genera una proforma para AndinaCorp. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,1.41
p1_5_cafe_0dB.wav,p1,5,cafe,0dB,custom,"Busque la última factura del cliente, Velasco y asociados y reenvíala a su correo.",success,1.30
p1_5_cafe_5dB.wav,p1,5,cafe,5dB,custom,"Busca la última factura del cliente, Velasco y asociados y reenvíala a su correo.",success,1.36
p1_5_cafe_10dB.wav,p1,5,cafe,10dB,custom,"Busca la última factura del cliente, Velasco y asociados y reenvíala a su correo.",success,1.32
p1_5_clean.wav,p1,5,clean,,custom,"Busca la última factura del cliente, Velasco y Asociados y reenvíala a su correo.",success,1.34
p1_5_traffic_0dB.wav,p1,5,traffic,0dB,custom,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,1.33
p1_5_traffic_5dB.wav,p1,5,traffic,5dB,custom,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,1.34
p1_5_traffic_10dB.wav,p1,5,traffic,10dB,custom,"Busca la última factura del cliente, Velasco y asociados y reenvíala a su correo.",success,1.43
p1_5_warehouse_0dB.wav,p1,5,warehouse,0dB,custom,Busca la última factura del cliente Velasco y Asociados y envíala a su correo.,success,1.33
p1_5_warehouse_5dB.wav,p1,5,warehouse,5dB,custom,"Busca la última factura del cliente, Velasco y asociados y reenvíala a su correo.",success,1.39
p1_5_warehouse_10dB.wav,p1,5,warehouse,10dB,custom,"Busca la última factura del cliente, Velasco y asociados y reenvíala a su correo.",success,1.31
p1_6_cafe_0dB.wav,p1,6,cafe,0dB,custom,Genera la factura del pedido de compra 85-20-25.,success,1.16
p1_6_cafe_5dB.wav,p1,6,cafe,5dB,custom,Genera la factura del pedido de compra 85-20-25.,success,1.26
p1_6_cafe_10dB.wav,p1,6,cafe,10dB,custom,Genera la factura del pedido de compra 85-20-25.,success,1.15
p1_6_clean.wav,p1,6,clean,,custom,Genera la factura del pedido de compra 85-20-25.,success,1.20
p1_6_traffic_0dB.wav,p1,6,traffic,0dB,custom,Genera la factura del pedido de compra 85-20-25.,success,1.12
p1_6_traffic_5dB.wav,p1,6,traffic,5dB,custom,Genera la factura del pedido de compra 85-20-25.,success,1.11
p1_6_traffic_10dB.wav,p1,6,traffic,10dB,custom,Genera la factura del pedido de compra 85-20-25.,success,1.23
p1_6_warehouse_0dB.wav,p1,6,warehouse,0dB,custom,Genera la factura del pedido de compra 85-20-25.,success,1.13
p1_6_warehouse_5dB.wav,p1,6,warehouse,5dB,custom,Genera la factura del pedido de compra 85-20-25.,success,1.23
p1_6_warehouse_10dB.wav,p1,6,warehouse,10dB,custom,Genera la factura del pedido de compra 85-20-25.,success,1.23
p1_7_cafe_0dB.wav,p1,7,cafe,0dB,custom,Verifica si la factura FA409516 de Hierros del Pacífico ya está pagada.,success,1.35
p1_7_cafe_5dB.wav,p1,7,cafe,5dB,custom,Verifica si la factura FA409516 de Hierros del Pacífico ya está pagada.,success,1.33
p1_7_cafe_10dB.wav,p1,7,cafe,10dB,custom,Verifica si la factura FA409516 de Hierros del Pacífico ya está pagada.,success,1.41
p1_7_clean.wav,p1,7,clean,,custom,Verifica si la factura FA409516 de Hierros del Pacífico ya está pagada.,success,1.30
p1_7_traffic_0dB.wav,p1,7,traffic,0dB,custom,Verifica si la factura FA409516 de Hierros del Pacífico ya está pagada.,success,1.34
p1_7_traffic_5dB.wav,p1,7,traffic,5dB,custom,Verifica si la factura FA409516 de Hierros del Pacífico ya está pagada.,success,1.35
p1_7_traffic_10dB.wav,p1,7,traffic,10dB,custom,Verifica si la factura FA409516 de Hierros del Pacífico ya está pagada.,success,1.44
p1_7_warehouse_0dB.wav,p1,7,warehouse,0dB,custom,Verifique si la factura FA409516 de Hierros del Pacífico ya está pagada.,success,1.32
p1_7_warehouse_5dB.wav,p1,7,warehouse,5dB,custom,Verifica si la factura FA409516 de Hierros del Pacífico ya está pagada.,success,1.34
p1_7_warehouse_10dB.wav,p1,7,warehouse,10dB,custom,Verifica si la factura FA409516 de Hierros del Pacífico ya está pagada.,success,1.43
p1_8_cafe_0dB.wav,p1,8,cafe,0dB,custom,Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil.,success,1.23
p1_8_cafe_5dB.wav,p1,8,cafe,5dB,custom,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.33
p1_8_cafe_10dB.wav,p1,8,cafe,10dB,custom,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.28
p1_8_clean.wav,p1,8,clean,,custom,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.28
p1_8_traffic_0dB.wav,p1,8,traffic,0dB,custom,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.25
p1_8_traffic_5dB.wav,p1,8,traffic,5dB,custom,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.31
p1_8_traffic_10dB.wav,p1,8,traffic,10dB,custom,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.31
p1_8_warehouse_0dB.wav,p1,8,warehouse,0dB,custom,Cuantas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil.,success,1.25
p1_8_warehouse_5dB.wav,p1,8,warehouse,5dB,custom,Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil.,success,1.27
p1_8_warehouse_10dB.wav,p1,8,warehouse,10dB,custom,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.25
p1_9_cafe_0dB.wav,p1,9,cafe,0dB,custom,Registra el ingreso de 50 resmas de papel A4 del proveedor papel A1.,success,1.36
p1_9_cafe_5dB.wav,p1,9,cafe,5dB,custom,Registra el ingreso de 50 resmas de papel A4 del proveedor Papel Mundo.,success,1.32
p1_9_cafe_10dB.wav,p1,9,cafe,10dB,custom,Registra el ingreso de 50 resmas de papel A4 del proveedor Papel Mundo.,success,1.32
p1_9_clean.wav,p1,9,clean,,custom,Registra el ingreso de 50 resmas de papel A4 del proveedor Papel Mundo.,success,1.38
p1_9_traffic_0dB.wav,p1,9,traffic,0dB,custom,Registra el ingreso de 50 resmas de papel A4 del proveedor papel medio.,success,1.41
p1_9_traffic_5dB.wav,p1,9,traffic,5dB,custom,Registra el ingreso de 50 resmas de papel A4 del proveedor Papel Mundo.,success,1.29
p1_9_traffic_10dB.wav,p1,9,traffic,10dB,custom,Registra el ingreso de 50 resmas de papel A4 del proveedor Papel Mundo.,success,1.37
p1_9_warehouse_0dB.wav,p1,9,warehouse,0dB,custom,Registra el ingreso de 50 resmas de papel A4 del proveedor Papel Mundo.,success,1.31
p1_9_warehouse_5dB.wav,p1,9,warehouse,5dB,custom,Registra el ingreso de 50 resmas de papel A4 del proveedor Papel Mundo.,success,1.32
p1_9_warehouse_10dB.wav,p1,9,warehouse,10dB,custom,Registra el ingreso de 50 resmas de papel A4 del proveedor Papel Mundo.,success,1.31
p1_10_cafe_0dB.wav,p1,10,cafe,0dB,custom,Dame el stock actual de discos duros de 1 TB de la marca Dura Disco.,success,1.27
p1_10_cafe_5dB.wav,p1,10,cafe,5dB,custom,Dame el stock actual de discos duros de 1 TB de la marca Dura Disco.,success,1.27
p1_10_cafe_10dB.wav,p1,10,cafe,10dB,custom,Dame el stock actual de discos duros de 1 TB de la marca Dura Disco.,success,1.27
p1_10_clean.wav,p1,10,clean,,custom,Dame el stock actual de discos duros de 1 TB de la marca Dura Disco.,success,1.28
p1_10_traffic_0dB.wav,p1,10,traffic,0dB,custom,Dame el stock actual de discos duros de 1 TB de la marca Dura Disco.,success,1.32
p1_10_traffic_5dB.wav,p1,10,traffic,5dB,custom,dame el stock actual de discos duros de un terabyte de la marca dura disco,success,1.43
p1_10_traffic_10dB.wav,p1,10,traffic,10dB,custom,dame el stock actual de discos duros de un terabyte de la marca dura disco,success,1.33
p1_10_warehouse_0dB.wav,p1,10,warehouse,0dB,custom,Dame el stock actual de discos duros de 1 TB de la marca Dura Disco.,success,1.26
p1_10_warehouse_5dB.wav,p1,10,warehouse,5dB,custom,Dame el stock actual de discos duros de 1 TB de la marca Dura Disco.,success,1.27
p1_10_warehouse_10dB.wav,p1,10,warehouse,10dB,custom,Dame el stock actual de discos duros de un terabyte de la marca Dura Disco.,success,1.32
p1_11_cafe_0dB.wav,p1,11,cafe,0dB,custom,Muéstrame el historial de compras del cliente Eduardo Terroso durante los últimos seis meses.,success,1.37
p1_11_cafe_5dB.wav,p1,11,cafe,5dB,custom,Muéstrame el historial de compras del cliente Eduardo Terroso durante los últimos seis meses.,success,1.33
p1_11_cafe_10dB.wav,p1,11,cafe,10dB,custom,Muéstrame el historial de compras del cliente Eduardo Terroso durante los últimos seis meses.,success,1.33
p1_11_clean.wav,p1,11,clean,,custom,Muéstrame el historial de compras del cliente Eduardo Terroso durante los últimos seis meses.,success,1.33
p1_11_traffic_0dB.wav,p1,11,traffic,0dB,custom,Muéstrame el historial de compras del cliente Eduardo Terroso durante los últimos seis meses.,success,1.43
p1_11_traffic_5dB.wav,p1,11,traffic,5dB,custom,Muéstrame el historial de compras del cliente Eduardo Terroso durante los últimos seis meses.,success,1.32
p1_11_traffic_10dB.wav,p1,11,traffic,10dB,custom,Muéstrame el historial de compras del cliente Eduardo Terroso durante los últimos seis meses.,success,1.32
p1_11_warehouse_0dB.wav,p1,11,warehouse,0dB,custom,Muéstrame el historial de compras del cliente Eduardo Terroso durante los últimos seis meses.,success,1.34
p1_11_warehouse_5dB.wav,p1,11,warehouse,5dB,custom,Muéstrame el historial de compras del cliente Eduardo Terroso durante los últimos seis meses.,success,1.31
p1_11_warehouse_10dB.wav,p1,11,warehouse,10dB,custom,Muéstrame el historial de compras del cliente Eduardo Terroso durante los últimos seis meses.,success,1.37
p1_12_cafe_0dB.wav,p1,12,cafe,0dB,custom,Crea un nuevo cliente con el nombre Julián Antonio Pérez y RUF 0922078366001.,success,1.53
p1_12_cafe_5dB.wav,p1,12,cafe,5dB,custom,Crea un nuevo cliente con el nombre Julián Antonio Pérez y RUC 09-22-07-83-66-001.,success,1.48
p1_12_cafe_10dB.wav,p1,12,cafe,10dB,custom,Crea un nuevo cliente con el nombre Julián Antonio Pérez y RUC 0922 07 83 66 001.,success,1.49
p1_12_clean.wav,p1,12,clean,,custom,Crea un nuevo cliente con el nombre Julián Antonio Pérez y RUC 09-22-07-83-66-001.,success,1.46
p1_12_traffic_0dB.wav,p1,12,traffic,0dB,custom,Crea un nuevo cliente con el nombre Julián Antonio Pérez y RUT 0922078366001.,success,1.61
p1_12_traffic_5dB.wav,p1,12,traffic,5dB,custom,Crea un nuevo cliente con el nombre Julián Antonio Pérez y RUC 09-22-07-83-66-001.,success,1.46
p1_12_traffic_10dB.wav,p1,12,traffic,10dB,custom,Crea un nuevo cliente con el nombre Julián Antonio Pérez y RUC 0922 07 83 66 001.,success,1.51
p1_12_warehouse_0dB.wav,p1,12,warehouse,0dB,custom,Crea un nuevo cliente con el nombre Julián Antonio Pérez y RU0922078366001.,success,1.54
p1_12_warehouse_5dB.wav,p1,12,warehouse,5dB,custom,Crea un nuevo cliente con el nombre Julián Antonio Pérez y RU 0922 07 83 66 001.,success,1.53
p1_12_warehouse_10dB.wav,p1,12,warehouse,10dB,custom,Crea un nuevo cliente con el nombre Julián Antonio Pérez y RUC 0922 07 83 66 001.,success,1.43
p1_13_cafe_0dB.wav,p1,13,cafe,0dB,custom,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas?,success,1.30
p1_13_cafe_5dB.wav,p1,13,cafe,5dB,custom,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas?,success,1.30
p1_13_cafe_10dB.wav,p1,13,cafe,10dB,custom,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas?,success,1.27
p1_13_clean.wav,p1,13,clean,,custom,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas?,success,1.33
p1_13_traffic_0dB.wav,p1,13,traffic,0dB,custom,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas?,success,1.30
p1_13_traffic_5dB.wav,p1,13,traffic,5dB,custom,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas?,success,1.26
p1_13_traffic_10dB.wav,p1,13,traffic,10dB,custom,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas?,success,1.35
p1_13_warehouse_0dB.wav,p1,13,warehouse,0dB,custom,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas?,success,1.43
p1_13_warehouse_5dB.wav,p1,13,warehouse,5dB,custom,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas?,success,1.33
p1_13_warehouse_10dB.wav,p1,13,warehouse,10dB,custom,¿Cuál es el número de teléfono principal de la empresa Dulces Ideas?,success,1.34
p1_14_cafe_0dB.wav,p1,14,cafe,0dB,custom,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto.,success,1.32
p1_14_cafe_5dB.wav,p1,14,cafe,5dB,custom,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto.,success,1.35
p1_14_cafe_10dB.wav,p1,14,cafe,10dB,custom,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto.,success,1.31
p1_14_clean.wav,p1,14,clean,,custom,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto.,success,1.31
p1_14_traffic_0dB.wav,p1,14,traffic,0dB,custom,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto.,success,1.32
p1_14_traffic_5dB.wav,p1,14,traffic,5dB,custom,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto.,success,1.31
p1_14_traffic_10dB.wav,p1,14,traffic,10dB,custom,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto.,success,1.38
p1_14_warehouse_0dB.wav,p1,14,warehouse,0dB,custom,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto.,success,1.33
p1_14_warehouse_5dB.wav,p1,14,warehouse,5dB,custom,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto.,success,1.31
p1_14_warehouse_10dB.wav,p1,14,warehouse,10dB,custom,Genera el reporte de ventas del vendedor Daniel Gómez para el mes de agosto.,success,1.32
p1_15_cafe_0dB.wav,p1,15,cafe,0dB,custom,¿Cuál fue nuestro producto más vendido durante el último trimestre?,success,1.09
p1_15_cafe_5dB.wav,p1,15,cafe,5dB,custom,¿Cuál fue nuestro producto más vendido durante el último trimestre?,success,1.18
p1_15_cafe_10dB.wav,p1,15,cafe,10dB,custom,¿Cuál fue nuestro producto más vendido durante el último trimestre?,success,1.11
p1_15_clean.wav,p1,15,clean,,custom,¿Cuál fue nuestro producto más vendido durante el último trimestre?,success,1.14
p1_15_traffic_0dB.wav,p1,15,traffic,0dB,custom,¿Cuál fue nuestro producto más vendido durante el último trimestre?,success,1.15
p1_15_traffic_5dB.wav,p1,15,traffic,5dB,custom,¿Cuál fue nuestro producto más vendido durante el último trimestre?,success,1.21
p1_15_traffic_10dB.wav,p1,15,traffic,10dB,custom,¿Cuál fue nuestro producto más vendido durante el último trimestre?,success,1.12
p1_15_warehouse_0dB.wav,p1,15,warehouse,0dB,custom,¿Cuál fue nuestro producto más vendido durante el último trimestre?,success,1.13
p1_15_warehouse_5dB.wav,p1,15,warehouse,5dB,custom,¿Cuál fue nuestro producto más vendido durante el último trimestre?,success,1.16
p1_15_warehouse_10dB.wav,p1,15,warehouse,10dB,custom,¿Cuál fue nuestro producto más vendido durante el último trimestre?,success,1.13
